CH1,CH2,t
2.640000283718109131e-01,6.599999964237213135e-03,3.772999999999999878e-03
2.640000283718109131e-01,6.679999642074108124e-03,3.774000000000000011e-03
2.600000202655792236e-01,6.599999964237213135e-03,3.774999999999999710e-03
2.600000202655792236e-01,6.639999803155660629e-03,3.775999999999999843e-03
2.640000283718109131e-01,6.479999981820583344e-03,3.776999999999999975e-03
2.600000202655792236e-01,6.679999642074108124e-03,3.777999999999999674e-03
2.620000243186950684e-01,6.759999785572290421e-03,3.778999999999999807e-03
2.660000026226043701e-01,6.679999642074108124e-03,3.779999999999999940e-03
2.660000026226043701e-01,6.679999642074108124e-03,3.780999999999999639e-03
2.620000243186950684e-01,6.639999803155660629e-03,3.781999999999999772e-03
2.620000243186950684e-01,6.639999803155660629e-03,3.782999999999999904e-03
2.660000026226043701e-01,6.759999785572290421e-03,3.784000000000000037e-03
2.640000283718109131e-01,6.719999946653842926e-03,3.784999999999999736e-03
2.620000243186950684e-01,6.639999803155660629e-03,3.785999999999999869e-03
2.620000243186950684e-01,6.839999929070472717e-03,3.787000000000000002e-03
2.620000243186950684e-01,6.679999642074108124e-03,3.787999999999999701e-03
2.620000243186950684e-01,6.759999785572290421e-03,3.788999999999999833e-03
2.620000243186950684e-01,6.719999946653842926e-03,3.789999999999999966e-03
2.560000121593475342e-01,6.639999803155660629e-03,3.790999999999999665e-03
2.620000243186950684e-01,6.799999624490737915e-03,3.791999999999999798e-03
2.620000243186950684e-01,6.919999606907367706e-03,3.792999999999999931e-03
2.640000283718109131e-01,6.839999929070472717e-03,3.793999999999999630e-03
2.640000283718109131e-01,6.759999785572290421e-03,3.794999999999999762e-03
2.640000283718109131e-01,6.799999624490737915e-03,3.795999999999999895e-03
2.600000202655792236e-01,6.719999946653842926e-03,3.797000000000000028e-03
2.660000026226043701e-01,6.759999785572290421e-03,3.797999999999999727e-03
2.600000202655792236e-01,6.679999642074108124e-03,3.798999999999999860e-03
2.660000026226043701e-01,6.839999929070472717e-03,3.799999999999999992e-03
2.600000202655792236e-01,6.759999785572290421e-03,3.800999999999999691e-03
2.660000026226043701e-01,6.759999785572290421e-03,3.801999999999999824e-03
2.600000202655792236e-01,6.759999785572290421e-03,3.802999999999999957e-03
2.600000202655792236e-01,6.679999642074108124e-03,3.803999999999999656e-03
2.620000243186950684e-01,6.759999785572290421e-03,3.804999999999999789e-03
2.660000026226043701e-01,6.759999785572290421e-03,3.805999999999999921e-03
2.600000202655792236e-01,6.759999785572290421e-03,3.806999999999999620e-03
2.620000243186950684e-01,6.759999785572290421e-03,3.807999999999999753e-03
2.600000202655792236e-01,6.679999642074108124e-03,3.808999999999999886e-03
2.620000243186950684e-01,6.839999929070472717e-03,3.810000000000000019e-03
2.620000243186950684e-01,6.839999929070472717e-03,3.810999999999999718e-03
2.600000202655792236e-01,6.839999929070472717e-03,3.811999999999999850e-03
2.660000026226043701e-01,6.759999785572290421e-03,3.812999999999999983e-03
2.600000202655792236e-01,6.719999946653842926e-03,3.813999999999999682e-03
2.600000202655792236e-01,6.759999785572290421e-03,3.814999999999999815e-03
2.640000283718109131e-01,6.719999946653842926e-03,3.815999999999999948e-03
2.600000202655792236e-01,6.759999785572290421e-03,3.816999999999999647e-03
2.620000243186950684e-01,6.839999929070472717e-03,3.817999999999999779e-03
2.620000243186950684e-01,6.839999929070472717e-03,3.818999999999999912e-03
2.600000202655792236e-01,6.839999929070472717e-03,3.819999999999999611e-03
2.640000283718109131e-01,6.879999767988920212e-03,3.820999999999999744e-03
2.640000283718109131e-01,6.799999624490737915e-03,3.821999999999999877e-03
2.600000202655792236e-01,6.919999606907367706e-03,3.823000000000000009e-03
2.620000243186950684e-01,6.799999624490737915e-03,3.823999999999999708e-03
2.640000283718109131e-01,6.879999767988920212e-03,3.824999999999999841e-03
2.600000202655792236e-01,6.799999624490737915e-03,3.825999999999999974e-03
2.660000026226043701e-01,6.839999929070472717e-03,3.826999999999999673e-03
2.600000202655792236e-01,6.759999785572290421e-03,3.827999999999999806e-03
2.640000283718109131e-01,6.799999624490737915e-03,3.828999999999999938e-03
2.640000283718109131e-01,6.759999785572290421e-03,3.829999999999999637e-03
2.640000283718109131e-01,6.839999929070472717e-03,3.830999999999999770e-03
2.640000283718109131e-01,6.919999606907367706e-03,3.831999999999999903e-03
2.600000202655792236e-01,6.919999606907367706e-03,3.833000000000000036e-03
2.620000243186950684e-01,6.799999624490737915e-03,3.833999999999999735e-03
2.660000026226043701e-01,6.919999606907367706e-03,3.834999999999999867e-03
2.600000202655792236e-01,6.719999946653842926e-03,3.836000000000000000e-03
2.660000026226043701e-01,6.919999606907367706e-03,3.836999999999999699e-03
2.600000202655792236e-01,6.879999767988920212e-03,3.837999999999999832e-03
2.700000107288360596e-01,6.799999624490737915e-03,3.838999999999999965e-03
2.640000283718109131e-01,6.839999929070472717e-03,3.839999999999999664e-03
2.600000202655792236e-01,6.799999624490737915e-03,3.840999999999999796e-03
2.660000026226043701e-01,6.839999929070472717e-03,3.841999999999999929e-03
2.640000283718109131e-01,6.839999929070472717e-03,3.842999999999999628e-03
2.600000202655792236e-01,6.839999929070472717e-03,3.843999999999999761e-03
2.620000243186950684e-01,6.919999606907367706e-03,3.844999999999999894e-03
2.620000243186950684e-01,6.919999606907367706e-03,3.846000000000000026e-03
2.660000026226043701e-01,6.879999767988920212e-03,3.846999999999999725e-03
2.620000243186950684e-01,6.799999624490737915e-03,3.847999999999999858e-03
2.660000026226043701e-01,6.839999929070472717e-03,3.848999999999999991e-03
2.660000026226043701e-01,6.919999606907367706e-03,3.849999999999999690e-03
2.600000202655792236e-01,6.919999606907367706e-03,3.850999999999999823e-03
2.660000026226043701e-01,6.759999785572290421e-03,3.851999999999999955e-03
2.660000026226043701e-01,6.839999929070472717e-03,3.852999999999999654e-03
2.640000283718109131e-01,6.839999929070472717e-03,3.853999999999999787e-03
2.660000026226043701e-01,6.999999750405550003e-03,3.854999999999999920e-03
2.660000026226043701e-01,6.959999911487102509e-03,3.855999999999999619e-03
2.600000202655792236e-01,6.879999767988920212e-03,3.856999999999999752e-03
2.660000026226043701e-01,6.999999750405550003e-03,3.857999999999999884e-03
2.640000283718109131e-01,6.959999911487102509e-03,3.859000000000000017e-03
2.640000283718109131e-01,6.799999624490737915e-03,3.859999999999999716e-03
2.640000283718109131e-01,6.999999750405550003e-03,3.860999999999999849e-03
2.600000202655792236e-01,6.879999767988920212e-03,3.861999999999999982e-03
2.620000243186950684e-01,6.959999911487102509e-03,3.862999999999999681e-03
2.660000026226043701e-01,6.879999767988920212e-03,3.863999999999999813e-03
2.640000283718109131e-01,6.879999767988920212e-03,3.864999999999999946e-03
2.600000202655792236e-01,6.959999911487102509e-03,3.865999999999999645e-03
2.660000026226043701e-01,6.999999750405550003e-03,3.866999999999999778e-03
2.680000066757202148e-01,6.959999911487102509e-03,3.867999999999999911e-03
2.640000283718109131e-01,6.959999911487102509e-03,3.868999999999999610e-03
2.660000026226043701e-01,6.879999767988920212e-03,3.869999999999999742e-03
2.600000202655792236e-01,6.999999750405550003e-03,3.870999999999999875e-03
2.660000026226043701e-01,6.879999767988920212e-03,3.872000000000000008e-03
2.700000107288360596e-01,6.959999911487102509e-03,3.872999999999999707e-03
2.600000202655792236e-01,6.919999606907367706e-03,3.873999999999999840e-03
2.640000283718109131e-01,6.959999911487102509e-03,3.874999999999999972e-03
2.660000026226043701e-01,6.879999767988920212e-03,3.875999999999999671e-03
2.640000283718109131e-01,6.799999624490737915e-03,3.876999999999999804e-03
2.660000026226043701e-01,6.999999750405550003e-03,3.877999999999999937e-03
2.660000026226043701e-01,6.959999911487102509e-03,3.878999999999999636e-03
2.660000026226043701e-01,6.919999606907367706e-03,3.879999999999999769e-03
2.700000107288360596e-01,6.959999911487102509e-03,3.880999999999999901e-03
2.600000202655792236e-01,7.039999589323997498e-03,3.882000000000000034e-03
2.660000026226043701e-01,6.959999911487102509e-03,3.882999999999999733e-03
2.660000026226043701e-01,7.079999893903732300e-03,3.883999999999999866e-03
2.600000202655792236e-01,6.959999911487102509e-03,3.884999999999999998e-03
2.600000202655792236e-01,7.079999893903732300e-03,3.885999999999999698e-03
2.660000026226043701e-01,6.999999750405550003e-03,3.886999999999999830e-03
2.620000243186950684e-01,6.959999911487102509e-03,3.887999999999999963e-03
2.660000026226043701e-01,6.999999750405550003e-03,3.888999999999999662e-03
2.640000283718109131e-01,7.079999893903732300e-03,3.889999999999999795e-03
2.660000026226043701e-01,6.999999750405550003e-03,3.890999999999999927e-03
2.660000026226043701e-01,6.999999750405550003e-03,3.891999999999999627e-03
2.700000107288360596e-01,6.999999750405550003e-03,3.892999999999999759e-03
2.640000283718109131e-01,6.999999750405550003e-03,3.893999999999999892e-03
2.680000066757202148e-01,7.079999893903732300e-03,3.895000000000000025e-03
2.680000066757202148e-01,6.959999911487102509e-03,3.895999999999999724e-03
2.640000283718109131e-01,7.039999589323997498e-03,3.896999999999999856e-03
2.600000202655792236e-01,6.999999750405550003e-03,3.897999999999999989e-03
2.700000107288360596e-01,7.079999893903732300e-03,3.898999999999999688e-03
2.640000283718109131e-01,7.079999893903732300e-03,3.899999999999999821e-03
2.660000026226043701e-01,7.079999893903732300e-03,3.900999999999999954e-03
2.660000026226043701e-01,7.079999893903732300e-03,3.901999999999999653e-03
2.660000026226043701e-01,6.959999911487102509e-03,3.902999999999999785e-03
2.600000202655792236e-01,7.079999893903732300e-03,3.903999999999999918e-03
2.660000026226043701e-01,7.039999589323997498e-03,3.904999999999999617e-03
2.660000026226043701e-01,7.079999893903732300e-03,3.905999999999999750e-03
2.640000283718109131e-01,6.959999911487102509e-03,3.906999999999999883e-03
2.640000283718109131e-01,7.119999732822179794e-03,3.908000000000000015e-03
2.640000283718109131e-01,7.079999893903732300e-03,3.909000000000000148e-03
2.660000026226043701e-01,6.999999750405550003e-03,3.909999999999999414e-03
2.700000107288360596e-01,7.079999893903732300e-03,3.910999999999999546e-03
2.640000283718109131e-01,7.079999893903732300e-03,3.911999999999999679e-03
2.660000026226043701e-01,7.199999876320362091e-03,3.912999999999999812e-03
2.660000026226043701e-01,7.079999893903732300e-03,3.913999999999999944e-03
2.660000026226043701e-01,7.039999589323997498e-03,3.915000000000000077e-03
2.700000107288360596e-01,7.160000037401914597e-03,3.916000000000000210e-03
2.680000066757202148e-01,7.160000037401914597e-03,3.916999999999999475e-03
2.640000283718109131e-01,7.039999589323997498e-03,3.917999999999999608e-03
2.640000283718109131e-01,7.079999893903732300e-03,3.918999999999999741e-03
2.660000026226043701e-01,6.999999750405550003e-03,3.919999999999999873e-03
2.680000066757202148e-01,7.119999732822179794e-03,3.921000000000000006e-03
2.660000026226043701e-01,7.079999893903732300e-03,3.922000000000000139e-03
2.640000283718109131e-01,7.039999589323997498e-03,3.922999999999999404e-03
2.680000066757202148e-01,7.199999876320362091e-03,3.923999999999999537e-03
2.680000066757202148e-01,6.959999911487102509e-03,3.924999999999999670e-03
2.640000283718109131e-01,7.079999893903732300e-03,3.925999999999999802e-03
2.620000243186950684e-01,6.999999750405550003e-03,3.926999999999999935e-03
2.660000026226043701e-01,7.079999893903732300e-03,3.928000000000000068e-03
2.660000026226043701e-01,7.079999893903732300e-03,3.929000000000000201e-03
2.660000026226043701e-01,7.079999893903732300e-03,3.929999999999999466e-03
2.700000107288360596e-01,7.079999893903732300e-03,3.930999999999999599e-03
2.640000283718109131e-01,7.079999893903732300e-03,3.931999999999999731e-03
2.700000107288360596e-01,7.079999893903732300e-03,3.932999999999999864e-03
2.680000066757202148e-01,7.160000037401914597e-03,3.933999999999999997e-03
2.600000202655792236e-01,7.119999732822179794e-03,3.935000000000000130e-03
2.660000026226043701e-01,7.119999732822179794e-03,3.935999999999999395e-03
2.640000283718109131e-01,7.039999589323997498e-03,3.936999999999999528e-03
2.680000066757202148e-01,7.079999893903732300e-03,3.937999999999999660e-03
2.640000283718109131e-01,7.160000037401914597e-03,3.938999999999999793e-03
2.660000026226043701e-01,7.160000037401914597e-03,3.939999999999999926e-03
2.660000026226043701e-01,7.239999715238809586e-03,3.941000000000000059e-03
2.660000026226043701e-01,7.119999732822179794e-03,3.942000000000000191e-03
2.660000026226043701e-01,7.119999732822179794e-03,3.942999999999999457e-03
2.660000026226043701e-01,7.119999732822179794e-03,3.943999999999999589e-03
2.620000243186950684e-01,6.959999911487102509e-03,3.944999999999999722e-03
2.640000283718109131e-01,7.239999715238809586e-03,3.945999999999999855e-03
2.660000026226043701e-01,7.280000019818544388e-03,3.946999999999999988e-03
2.660000026226043701e-01,7.119999732822179794e-03,3.948000000000000120e-03
2.660000026226043701e-01,7.199999876320362091e-03,3.949000000000000253e-03
2.620000243186950684e-01,7.119999732822179794e-03,3.949999999999999518e-03
2.660000026226043701e-01,7.119999732822179794e-03,3.950999999999999651e-03
2.700000107288360596e-01,7.119999732822179794e-03,3.951999999999999784e-03
2.680000066757202148e-01,7.319999858736991882e-03,3.952999999999999917e-03
2.680000066757202148e-01,7.199999876320362091e-03,3.954000000000000049e-03
2.640000283718109131e-01,7.039999589323997498e-03,3.955000000000000182e-03
2.620000243186950684e-01,7.239999715238809586e-03,3.955999999999999447e-03
2.660000026226043701e-01,7.119999732822179794e-03,3.956999999999999580e-03
2.620000243186950684e-01,7.119999732822179794e-03,3.957999999999999713e-03
2.700000107288360596e-01,7.239999715238809586e-03,3.958999999999999846e-03
2.700000107288360596e-01,7.199999876320362091e-03,3.959999999999999978e-03
2.640000283718109131e-01,7.280000019818544388e-03,3.961000000000000111e-03
2.640000283718109131e-01,7.239999715238809586e-03,3.962000000000000244e-03
2.680000066757202148e-01,7.239999715238809586e-03,3.962999999999999509e-03
2.640000283718109131e-01,7.319999858736991882e-03,3.963999999999999642e-03
2.620000243186950684e-01,7.160000037401914597e-03,3.964999999999999775e-03
2.660000026226043701e-01,7.160000037401914597e-03,3.965999999999999907e-03
2.660000026226043701e-01,7.119999732822179794e-03,3.967000000000000040e-03
2.660000026226043701e-01,7.199999876320362091e-03,3.968000000000000173e-03
2.680000066757202148e-01,7.199999876320362091e-03,3.968999999999999438e-03
2.640000283718109131e-01,7.319999858736991882e-03,3.969999999999999571e-03
2.700000107288360596e-01,7.119999732822179794e-03,3.970999999999999704e-03
2.680000066757202148e-01,7.319999858736991882e-03,3.971999999999999836e-03
2.640000283718109131e-01,7.280000019818544388e-03,3.972999999999999969e-03
2.660000026226043701e-01,7.199999876320362091e-03,3.974000000000000102e-03
2.700000107288360596e-01,7.239999715238809586e-03,3.975000000000000235e-03
2.640000283718109131e-01,7.239999715238809586e-03,3.975999999999999500e-03
2.700000107288360596e-01,7.280000019818544388e-03,3.976999999999999633e-03
2.660000026226043701e-01,7.280000019818544388e-03,3.977999999999999765e-03
2.700000107288360596e-01,7.280000019818544388e-03,3.978999999999999898e-03
2.680000066757202148e-01,7.199999876320362091e-03,3.980000000000000031e-03
2.640000283718109131e-01,7.199999876320362091e-03,3.981000000000000164e-03
2.660000026226043701e-01,7.239999715238809586e-03,3.981999999999999429e-03
2.700000107288360596e-01,7.319999858736991882e-03,3.982999999999999562e-03
2.640000283718109131e-01,7.280000019818544388e-03,3.983999999999999694e-03
2.640000283718109131e-01,7.400000002235174179e-03,3.984999999999999827e-03
2.660000026226043701e-01,7.199999876320362091e-03,3.985999999999999960e-03
2.640000283718109131e-01,7.359999697655439377e-03,3.987000000000000093e-03
2.660000026226043701e-01,7.239999715238809586e-03,3.988000000000000225e-03
2.620000243186950684e-01,7.319999858736991882e-03,3.988999999999999491e-03
2.660000026226043701e-01,7.199999876320362091e-03,3.989999999999999623e-03
2.700000107288360596e-01,7.319999858736991882e-03,3.990999999999999756e-03
2.660000026226043701e-01,7.319999858736991882e-03,3.991999999999999889e-03
2.660000026226043701e-01,7.280000019818544388e-03,3.993000000000000022e-03
2.700000107288360596e-01,7.280000019818544388e-03,3.994000000000000154e-03
2.640000283718109131e-01,7.239999715238809586e-03,3.994999999999999420e-03
2.700000107288360596e-01,7.319999858736991882e-03,3.995999999999999552e-03
2.660000026226043701e-01,7.319999858736991882e-03,3.996999999999999685e-03
2.640000283718109131e-01,7.319999858736991882e-03,3.997999999999999818e-03
2.660000026226043701e-01,7.319999858736991882e-03,3.998999999999999951e-03
2.640000283718109131e-01,7.199999876320362091e-03,4.000000000000000083e-03
2.700000107288360596e-01,7.239999715238809586e-03,4.001000000000000216e-03
2.680000066757202148e-01,7.319999858736991882e-03,4.001999999999999481e-03
2.600000202655792236e-01,7.280000019818544388e-03,4.002999999999999614e-03
2.660000026226043701e-01,7.280000019818544388e-03,4.003999999999999747e-03
2.660000026226043701e-01,7.400000002235174179e-03,4.004999999999999880e-03
2.700000107288360596e-01,7.199999876320362091e-03,4.006000000000000012e-03
2.680000066757202148e-01,7.319999858736991882e-03,4.007000000000000145e-03
2.680000066757202148e-01,7.400000002235174179e-03,4.007999999999999410e-03
2.660000026226043701e-01,7.280000019818544388e-03,4.008999999999999543e-03
2.680000066757202148e-01,7.199999876320362091e-03,4.009999999999999676e-03
2.640000283718109131e-01,7.319999858736991882e-03,4.010999999999999809e-03
2.680000066757202148e-01,7.280000019818544388e-03,4.011999999999999941e-03
2.680000066757202148e-01,7.319999858736991882e-03,4.013000000000000074e-03
2.680000066757202148e-01,7.400000002235174179e-03,4.014000000000000207e-03
2.680000066757202148e-01,7.359999697655439377e-03,4.014999999999999472e-03
2.740000188350677490e-01,7.479999680072069168e-03,4.015999999999999605e-03
2.640000283718109131e-01,7.199999876320362091e-03,4.016999999999999738e-03
2.700000107288360596e-01,7.400000002235174179e-03,4.017999999999999870e-03
2.660000026226043701e-01,7.280000019818544388e-03,4.019000000000000003e-03
2.660000026226043701e-01,7.400000002235174179e-03,4.020000000000000136e-03
2.700000107288360596e-01,7.400000002235174179e-03,4.020999999999999401e-03
2.640000283718109131e-01,7.280000019818544388e-03,4.021999999999999534e-03
2.680000066757202148e-01,7.359999697655439377e-03,4.022999999999999667e-03
2.640000283718109131e-01,7.280000019818544388e-03,4.023999999999999799e-03
2.700000107288360596e-01,7.359999697655439377e-03,4.024999999999999932e-03
2.660000026226043701e-01,7.319999858736991882e-03,4.026000000000000065e-03
2.720000147819519043e-01,7.479999680072069168e-03,4.027000000000000197e-03
2.680000066757202148e-01,7.359999697655439377e-03,4.027999999999999463e-03
2.680000066757202148e-01,7.319999858736991882e-03,4.028999999999999596e-03
2.680000066757202148e-01,7.400000002235174179e-03,4.029999999999999728e-03
2.680000066757202148e-01,7.400000002235174179e-03,4.030999999999999861e-03
2.680000066757202148e-01,7.239999715238809586e-03,4.031999999999999994e-03
2.640000283718109131e-01,7.400000002235174179e-03,4.033000000000000126e-03
2.660000026226043701e-01,7.400000002235174179e-03,4.033999999999999392e-03
2.700000107288360596e-01,7.479999680072069168e-03,4.034999999999999525e-03
2.680000066757202148e-01,7.359999697655439377e-03,4.035999999999999657e-03
2.680000066757202148e-01,7.400000002235174179e-03,4.036999999999999790e-03
2.680000066757202148e-01,7.559999823570251465e-03,4.037999999999999923e-03
2.700000107288360596e-01,7.439999841153621674e-03,4.039000000000000055e-03
2.680000066757202148e-01,7.359999697655439377e-03,4.040000000000000188e-03
2.680000066757202148e-01,7.400000002235174179e-03,4.040999999999999454e-03
2.660000026226043701e-01,7.479999680072069168e-03,4.041999999999999586e-03
2.720000147819519043e-01,7.439999841153621674e-03,4.042999999999999719e-03
2.640000283718109131e-01,7.359999697655439377e-03,4.043999999999999852e-03
2.700000107288360596e-01,7.319999858736991882e-03,4.044999999999999984e-03
2.700000107288360596e-01,7.439999841153621674e-03,4.046000000000000117e-03
2.680000066757202148e-01,7.439999841153621674e-03,4.047000000000000250e-03
2.680000066757202148e-01,7.559999823570251465e-03,4.047999999999999515e-03
2.640000283718109131e-01,7.400000002235174179e-03,4.048999999999999648e-03
2.700000107288360596e-01,7.359999697655439377e-03,4.049999999999999781e-03
2.700000107288360596e-01,7.439999841153621674e-03,4.050999999999999913e-03
2.680000066757202148e-01,7.439999841153621674e-03,4.052000000000000046e-03
2.700000107288360596e-01,7.439999841153621674e-03,4.053000000000000179e-03
2.680000066757202148e-01,7.479999680072069168e-03,4.053999999999999444e-03
2.620000243186950684e-01,7.319999858736991882e-03,4.054999999999999577e-03
2.700000107288360596e-01,7.559999823570251465e-03,4.055999999999999710e-03
2.700000107288360596e-01,7.439999841153621674e-03,4.056999999999999842e-03
2.680000066757202148e-01,7.439999841153621674e-03,4.057999999999999975e-03
2.740000188350677490e-01,7.479999680072069168e-03,4.059000000000000108e-03
2.680000066757202148e-01,7.479999680072069168e-03,4.060000000000000241e-03
2.640000283718109131e-01,7.479999680072069168e-03,4.060999999999999506e-03
2.680000066757202148e-01,7.599999662488698959e-03,4.061999999999999639e-03
2.680000066757202148e-01,7.439999841153621674e-03,4.062999999999999771e-03
2.700000107288360596e-01,7.439999841153621674e-03,4.063999999999999904e-03
2.680000066757202148e-01,7.400000002235174179e-03,4.065000000000000037e-03
2.680000066757202148e-01,7.599999662488698959e-03,4.066000000000000170e-03
2.700000107288360596e-01,7.479999680072069168e-03,4.066999999999999435e-03
2.700000107288360596e-01,7.479999680072069168e-03,4.067999999999999568e-03
2.640000283718109131e-01,7.439999841153621674e-03,4.068999999999999700e-03
2.700000107288360596e-01,7.400000002235174179e-03,4.069999999999999833e-03
2.700000107288360596e-01,7.479999680072069168e-03,4.070999999999999966e-03
2.680000066757202148e-01,7.679999805986881256e-03,4.072000000000000099e-03
2.700000107288360596e-01,7.439999841153621674e-03,4.073000000000000231e-03
2.680000066757202148e-01,7.479999680072069168e-03,4.073999999999999497e-03
2.640000283718109131e-01,7.280000019818544388e-03,4.074999999999999629e-03
2.740000188350677490e-01,7.479999680072069168e-03,4.075999999999999762e-03
2.680000066757202148e-01,7.479999680072069168e-03,4.076999999999999895e-03
2.700000107288360596e-01,7.519999984651803970e-03,4.078000000000000028e-03
2.660000026226043701e-01,7.359999697655439377e-03,4.079000000000000160e-03
2.700000107288360596e-01,7.479999680072069168e-03,4.079999999999999426e-03
2.700000107288360596e-01,7.479999680072069168e-03,4.080999999999999558e-03
2.740000188350677490e-01,7.439999841153621674e-03,4.081999999999999691e-03
2.640000283718109131e-01,7.479999680072069168e-03,4.082999999999999824e-03
2.700000107288360596e-01,7.559999823570251465e-03,4.083999999999999957e-03
2.680000066757202148e-01,7.519999984651803970e-03,4.085000000000000089e-03
2.700000107288360596e-01,7.519999984651803970e-03,4.086000000000000222e-03
2.680000066757202148e-01,7.519999984651803970e-03,4.086999999999999487e-03
2.680000066757202148e-01,7.559999823570251465e-03,4.087999999999999620e-03
2.680000066757202148e-01,7.559999823570251465e-03,4.088999999999999753e-03
2.700000107288360596e-01,7.519999984651803970e-03,4.089999999999999886e-03
2.700000107288360596e-01,7.559999823570251465e-03,4.091000000000000018e-03
2.660000026226043701e-01,7.519999984651803970e-03,4.092000000000000151e-03
2.700000107288360596e-01,7.519999984651803970e-03,4.092999999999999416e-03
2.680000066757202148e-01,7.479999680072069168e-03,4.093999999999999549e-03
2.700000107288360596e-01,7.639999967068433762e-03,4.094999999999999682e-03
2.680000066757202148e-01,7.519999984651803970e-03,4.095999999999999815e-03
2.680000066757202148e-01,7.559999823570251465e-03,4.096999999999999947e-03
2.660000026226043701e-01,7.519999984651803970e-03,4.098000000000000080e-03
2.700000107288360596e-01,7.519999984651803970e-03,4.099000000000000213e-03
2.700000107288360596e-01,7.639999967068433762e-03,4.099999999999999478e-03
2.700000107288360596e-01,7.599999662488698959e-03,4.100999999999999611e-03
2.640000283718109131e-01,7.559999823570251465e-03,4.101999999999999744e-03
2.700000107288360596e-01,7.559999823570251465e-03,4.102999999999999876e-03
2.700000107288360596e-01,7.679999805986881256e-03,4.104000000000000009e-03
2.660000026226043701e-01,7.519999984651803970e-03,4.105000000000000142e-03
2.700000107288360596e-01,7.639999967068433762e-03,4.105999999999999407e-03
2.700000107288360596e-01,7.639999967068433762e-03,4.106999999999999540e-03
2.680000066757202148e-01,7.679999805986881256e-03,4.107999999999999673e-03
2.720000147819519043e-01,7.519999984651803970e-03,4.108999999999999805e-03
2.640000283718109131e-01,7.559999823570251465e-03,4.109999999999999938e-03
2.700000107288360596e-01,7.639999967068433762e-03,4.111000000000000071e-03
2.720000147819519043e-01,7.519999984651803970e-03,4.112000000000000204e-03
2.680000066757202148e-01,7.559999823570251465e-03,4.112999999999999469e-03
2.700000107288360596e-01,7.519999984651803970e-03,4.113999999999999602e-03
2.720000147819519043e-01,7.719999644905328751e-03,4.114999999999999734e-03
2.680000066757202148e-01,7.519999984651803970e-03,4.115999999999999867e-03
2.720000147819519043e-01,7.639999967068433762e-03,4.117000000000000000e-03
2.720000147819519043e-01,7.599999662488698959e-03,4.118000000000000133e-03
2.680000066757202148e-01,7.719999644905328751e-03,4.118999999999999398e-03
2.680000066757202148e-01,7.679999805986881256e-03,4.119999999999999531e-03
2.640000283718109131e-01,7.679999805986881256e-03,4.120999999999999663e-03
2.680000066757202148e-01,7.599999662488698959e-03,4.121999999999999796e-03
2.680000066757202148e-01,7.639999967068433762e-03,4.122999999999999929e-03
2.700000107288360596e-01,7.639999967068433762e-03,4.124000000000000062e-03
2.700000107288360596e-01,7.719999644905328751e-03,4.125000000000000194e-03
2.720000147819519043e-01,7.679999805986881256e-03,4.125999999999999460e-03
2.700000107288360596e-01,7.599999662488698959e-03,4.126999999999999592e-03
2.680000066757202148e-01,7.599999662488698959e-03,4.127999999999999725e-03
2.660000026226043701e-01,7.519999984651803970e-03,4.128999999999999858e-03
2.740000188350677490e-01,7.639999967068433762e-03,4.129999999999999991e-03
2.720000147819519043e-01,7.559999823570251465e-03,4.131000000000000123e-03
2.720000147819519043e-01,7.719999644905328751e-03,4.131999999999999389e-03
2.680000066757202148e-01,7.599999662488698959e-03,4.132999999999999521e-03
2.700000107288360596e-01,7.719999644905328751e-03,4.133999999999999654e-03
2.700000107288360596e-01,7.679999805986881256e-03,4.134999999999999787e-03
2.700000107288360596e-01,7.679999805986881256e-03,4.135999999999999920e-03
2.740000188350677490e-01,7.559999823570251465e-03,4.137000000000000052e-03
2.720000147819519043e-01,7.639999967068433762e-03,4.138000000000000185e-03
2.680000066757202148e-01,7.639999967068433762e-03,4.138999999999999450e-03
2.680000066757202148e-01,7.559999823570251465e-03,4.139999999999999583e-03
2.700000107288360596e-01,7.719999644905328751e-03,4.140999999999999716e-03
2.720000147819519043e-01,7.719999644905328751e-03,4.141999999999999849e-03
2.640000283718109131e-01,7.599999662488698959e-03,4.142999999999999981e-03
2.740000188350677490e-01,7.719999644905328751e-03,4.144000000000000114e-03
2.680000066757202148e-01,7.599999662488698959e-03,4.144999999999999379e-03
2.740000188350677490e-01,7.719999644905328751e-03,4.145999999999999512e-03
2.700000107288360596e-01,7.679999805986881256e-03,4.146999999999999645e-03
2.700000107288360596e-01,7.719999644905328751e-03,4.147999999999999778e-03
2.680000066757202148e-01,7.679999805986881256e-03,4.148999999999999910e-03
2.720000147819519043e-01,7.679999805986881256e-03,4.150000000000000043e-03
2.740000188350677490e-01,7.679999805986881256e-03,4.151000000000000176e-03
2.720000147819519043e-01,7.719999644905328751e-03,4.151999999999999441e-03
2.680000066757202148e-01,7.679999805986881256e-03,4.152999999999999574e-03
2.700000107288360596e-01,7.759999949485063553e-03,4.153999999999999707e-03
2.700000107288360596e-01,7.759999949485063553e-03,4.154999999999999839e-03
2.660000026226043701e-01,7.679999805986881256e-03,4.155999999999999972e-03
2.680000066757202148e-01,7.679999805986881256e-03,4.157000000000000105e-03
2.680000066757202148e-01,7.719999644905328751e-03,4.158000000000000237e-03
2.700000107288360596e-01,7.719999644905328751e-03,4.158999999999999503e-03
2.640000283718109131e-01,7.879999466240406036e-03,4.159999999999999636e-03
